ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,014,358
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,015,190
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,016,100
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,017,259
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,018,157
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,019,236
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,020,131
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,022,378
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,023,181
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,024,152
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,025,161
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,026,308
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,027,69
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,028,109
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,029,100
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,030,172
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,031,263
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,032,130
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,033,253
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,034,165
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,035,85
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0578,037,17
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0597,000,3848
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,001,243
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,002,111
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,003,161
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,004,222
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,005,90
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,006,189
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,007,121
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,008,147
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,009,165
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,010,75
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,011,176
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,012,122
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,013,229
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,014,198
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,015,58
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,016,115
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,017,168
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,018,303
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,019,99
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,021,54
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,022,42
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,023,125
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,024,166
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,025,54
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,026,197
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,027,56
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,028,5
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,029,140
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0597,032,17
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,060A,000,2671
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,001,135
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,002,157
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,003,222
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,004,168
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,005,147
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,006,186
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,007,218
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,008,102
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,009,197
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,010,369
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,011,0
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,012,104
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,013,179
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,014,59
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,015,38
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,016,82
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,017,106
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,018,30
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,020,156
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,060A,021,16
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0614,000,2078
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,001,86
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,002,149
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,003,6
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,005,90
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,006,135
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,007,101
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,008,82
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,009,133
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,010,105
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,011,96
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,012,118
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,013,88
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,014,118
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,015,188
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,016,112
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,017,79
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,018,92
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,019,87
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,020,81
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,021,0
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,022,105
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0614,023,27
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0629,000,2510
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,001,105
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,002,113
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,003,51
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,004,126
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,005,119
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,006,94
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,007,128
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,008,170
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,009,112
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,010,135
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,011,84
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,012,3
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,013,79
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,014,147
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,015,164
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,016,53
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,017,67
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,018,72
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,019,134
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,020,28
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,021,71
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,022,107
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,023,198
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,024,92
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,025,58
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,026,0
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0633,000,1888
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,001,153
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,002,117
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,003,40
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,004,78
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,005,65
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,006,85
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,007,60
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,008,83
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,009,106
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,010,47
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,011,241
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,012,38
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,013,106
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,014,85
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,015,27
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,016,40
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,017,89
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,018,34
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,019,53
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,020,38
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,021,54
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,022,47
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,023,47
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,024,46
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,025,52
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0633,026,57
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0648,000,1560
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0648,001,118
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0648,002,99
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0648,003,109
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0648,004,99
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0648,005,104
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0648,006,91
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0648,007,104
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0648,009,101
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0648,010,103
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0648,011,109
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0648,012,111
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0648,013,89
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0648,014,27
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0648,015,108
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0648,016,90
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0648,017,98
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0667,000,5010
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,001,94
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,002,171
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,003,154
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,004,80
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,005,159
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,006,190
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,007,80
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,010,141
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,011,143
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,012,104
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,013,155
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,014,102
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,015,658
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,016,158
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,018,153
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,019,173
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,020,483
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,021,151
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,028,174
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,029,151
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,030,121
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,031,126
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,032,105
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,033,109
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,034,185
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,035,179
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,036,42
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,037,115
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,038,33
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,039,48
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,041,14
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,042,92
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0667,043,167
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0671,000,4314
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,001,145
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,010,94
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,012,69
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,014,78
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,015,0
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,017,69
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,018,58
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,020,52
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,021,112
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,026,282
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,027,2298
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,028,60
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,029,160
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,030,102
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,031,405
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,032,60
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,033,176
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0671,034,94
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0686,000,2695
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,001,58
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,003,90
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,004,60
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,007,60
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,009,50
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,010,94
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,011,51
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,012,60
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,013,55
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,014,59
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,016,93
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,017,89
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,019,5
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,021,51
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,022,112
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,025,88
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,028,66
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,029,119
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,032,33
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,033,249
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,034,298
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,035,92
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,036,75
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,037,79
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,038,31
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,039,93
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,040,67
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,041,59
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,042,90
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,043,68
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,044,92
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,045,57
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,046,52
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0686,047,0
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0690,000,3546
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,001,214
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,002,245
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,003,310
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,004,218
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,005,122
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,006,345
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,007,0
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,008,313
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,010,253
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,011,55
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,012,27
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,013,168
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,014,213
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,015,101
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,016,69
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,017,28
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,018,24
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,019,16
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,020,36
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,021,20
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,022,22
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,023,39
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,024,49
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,025,50
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,026,34
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,027,50
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,028,48
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,029,47
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,030,42
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,031,27
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,032,35
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,033,40
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,034,24
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,035,6
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,036,24
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,037,36
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,038,38
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,039,18
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,040,63
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,041,37
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0690,042,40
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0703,000,1913
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0703,001,227
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0703,002,240
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0703,003,222
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0703,004,228
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0703,005,248
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0703,006,240
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0703,007,41
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0703,008,7
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0703,009,35
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0703,010,230
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0703,012,49
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0703,013,48
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0703,014,51
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0703,015,47
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0718,000,969
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0718,001,43
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0718,002,55
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0718,003,52
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0718,004,59
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0718,005,56
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0718,006,61
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0718,007,43
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0718,008,49
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0718,009,51
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0718,010,57
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0718,011,49
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0718,012,51
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0718,013,248
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0718,014,46
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0718,015,49
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0718,016,0
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0722,000,2280
09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0722,001,205
